user_id,game_name,job,launch_date,created_at,server_id,server_open_date,persona,vip_level,join_date
202263211480711,Cửu Long Tranh Bá,Marketing,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202268150716725,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202269481466492,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-07-23,S10,2024-09-20,F2P,0,2024-09-20
202262475272903,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-20,S10,2024-09-20,F2P,0,2024-09-20
202263041378766,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-08-10,S10,2024-09-20,F2P,0,2024-09-20
202267882684837,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202260311318329,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-23,S10,2024-09-20,DOLPHIN,7,2024-09-20
202262695609545,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-08-22,S10,2024-09-20,MINNOW,2,2024-09-20
202267163696792,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-08-19,S10,2024-09-20,MINNOW,2,2024-09-20
202263690956845,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-04,S10,2024-09-20,F2P,0,2024-09-20
202268578372600,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2024-09-05,S10,2024-09-20,F2P,0,2024-09-20
202267671832205,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202261651340578,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-07,S10,2024-09-20,F2P,0,2024-09-20
202267484822284,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-13,S10,2024-09-20,F2P,0,2024-09-20
202261278032280,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-13,S10,2024-09-20,F2P,0,2024-09-20
202264043066515,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-07-13,S10,2024-09-20,F2P,0,2024-09-20
202261824022600,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-02,S10,2024-09-20,F2P,0,2024-09-20
202267302612848,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-09-08,S10,2024-09-20,MINNOW,2,2024-09-20
202260250806306,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-08-29,S10,2024-09-20,F2P,0,2024-09-20
202262636469120,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202267284053248,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-01,S10,2024-09-20,F2P,0,2024-09-20
202261491017016,Cửu Long Tranh Bá,Marketing,2024-05-01,2024-08-07,S10,2024-09-20,F2P,0,2024-09-20
202265364307512,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-25,S10,2024-09-20,HOPPER,3,2024-09-20
202261689399563,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-06-05,S10,2024-09-20,F2P,0,2024-09-20
202262827511625,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202266347537858,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202262291336677,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202261323307048,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-20,S10,2024-09-20,F2P,0,2024-09-20
202261858968114,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202267130343588,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-09-13,S10,2024-09-20,DOLPHIN,5,2024-09-20
202267332149808,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202267588749338,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-09-02,S10,2024-09-20,DOLPHIN,8,2024-09-20
202264005725474,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202267256099965,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-29,S10,2024-09-20,F2P,0,2024-09-20
202261778311411,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-08-18,S10,2024-09-20,F2P,0,2024-09-20
202267649079272,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-09-14,S10,2024-09-20,F2P,0,2024-09-20
202265589103538,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-09-09,S10,2024-09-20,HOPPER,3,2024-09-20
202262217823109,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-04,S10,2024-09-20,F2P,0,2024-09-20
202267943943797,Cửu Long Tranh Bá,Kế toán,2024-05-01,2024-08-08,S10,2024-09-20,F2P,0,2024-09-20
202261580004307,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2024-09-18,S10,2024-09-20,DOLPHIN,8,2024-09-20
202263335068057,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202260851294601,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-08-29,S10,2024-09-20,F2P,0,2024-09-20
202269417969809,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-09-15,S10,2024-09-20,F2P,0,2024-09-20
202260615726858,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-08-18,S10,2024-09-20,F2P,0,2024-09-20
202264685948701,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-12,S10,2024-09-20,HOPPER,3,2024-09-20
202262274555942,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-31,S10,2024-09-20,F2P,0,2024-09-20
202269082009079,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2024-09-03,S10,2024-09-20,F2P,0,2024-09-20
202263626259617,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2024-08-09,S10,2024-09-20,F2P,0,2024-09-20
202268120719742,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-08-18,S10,2024-09-20,F2P,0,2024-09-20
202263553276281,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-16,S10,2024-09-20,F2P,0,2024-09-20
202266540106763,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2024-07-26,S10,2024-09-20,F2P,0,2024-09-20
202266362068677,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202269447727343,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-07-24,S10,2024-09-20,F2P,0,2024-09-20
202260026961228,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-09-09,S10,2024-09-20,F2P,0,2024-09-20
202260288464894,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-11,S10,2024-09-20,MINNOW,1,2024-09-20
202269799994347,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-09-13,S10,2024-09-20,F2P,0,2024-09-20
202268693361707,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202260052661582,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-03,S10,2024-09-20,DOLPHIN,5,2024-09-20
202263457258025,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-07-20,S10,2024-09-20,F2P,0,2024-09-20
202268889750766,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202263303246100,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-07-27,S10,2024-09-20,F2P,0,2024-09-20
202260006316566,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-09-11,S10,2024-09-20,F2P,0,2024-09-20
202265596041389,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2024-08-19,S10,2024-09-20,F2P,0,2024-09-20
202260951739408,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202264357644835,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202269375846062,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-03,S10,2024-09-20,F2P,0,2024-09-20
202265942276982,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202265340897160,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202268681463412,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-17,S10,2024-09-20,F2P,0,2024-09-20
202260265055307,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-07-21,S10,2024-09-20,HOPPER,3,2024-09-20
202260350871581,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-09-04,S10,2024-09-20,HOPPER,3,2024-09-20
202266565287272,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202260880282438,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-28,S10,2024-09-20,DOLPHIN,5,2024-09-20
202266418215313,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202267170195672,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-17,S10,2024-09-20,F2P,0,2024-09-20
202266903818290,Cửu Long Tranh Bá,Kế toán,2024-05-01,2024-08-22,S10,2024-09-20,F2P,0,2024-09-20
202269089512605,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-17,S10,2024-09-20,F2P,0,2024-09-20
202268222933111,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202265003672789,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-13,S10,2024-09-20,MINNOW,2,2024-09-20
202265430640529,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-07,S10,2024-09-20,F2P,0,2024-09-20
202262147967854,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202263191682527,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-02,S10,2024-09-20,F2P,0,2024-09-20
202269231991085,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-07,S10,2024-09-20,F2P,0,2024-09-20
202265343396785,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202268846718745,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-09-16,S10,2024-09-20,MINNOW,1,2024-09-20
202261359930395,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2024-07-11,S10,2024-09-20,MINNOW,3,2024-09-20
202265498752185,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-08-23,S10,2024-09-20,MINNOW,1,2024-09-20
202269195360950,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2024-09-11,S10,2024-09-20,MINNOW,1,2024-09-20
202261528951081,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202269019777927,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202268310637027,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202269271590232,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-08-25,S10,2024-09-20,F2P,0,2024-09-20
202264128804230,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-08-12,S10,2024-09-20,F2P,0,2024-09-20
202266183501071,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-09-11,S10,2024-09-20,F2P,0,2024-09-20
202261479323317,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-08-24,S10,2024-09-20,F2P,0,2024-09-20
202266889202552,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202261549199859,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-02,S10,2024-09-20,F2P,0,2024-09-20
202269580863128,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-06-13,S10,2024-09-20,HOPPER,3,2024-09-20
202262059091408,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-08-30,S10,2024-09-20,F2P,0,2024-09-20
202265242253850,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-08-26,S10,2024-09-20,F2P,0,2024-09-20
202264842506884,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202260292633155,Cửu Long Tranh Bá,Kế toán,2024-05-01,2024-09-12,S10,2024-09-20,MINNOW,1,2024-09-20
202263032061402,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-03,S10,2024-09-20,F2P,0,2024-09-20
202269886442576,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202266953547265,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-27,S10,2024-09-20,HOPPER,6,2024-09-20
202269426871042,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2024-08-21,S10,2024-09-20,F2P,0,2024-09-20
202266284398985,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-11,S10,2024-09-20,MINNOW,2,2024-09-20
202262488442233,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-26,S10,2024-09-20,F2P,0,2024-09-20
202269504636660,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202264692225982,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-06,S10,2024-09-20,F2P,0,2024-09-20
202268150674741,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-09-16,S10,2024-09-20,F2P,0,2024-09-20
202269994567013,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2024-08-29,S10,2024-09-20,F2P,0,2024-09-20
202267259185084,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202269963070757,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-19,S10,2024-09-20,F2P,0,2024-09-20
202268669601956,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-14,S10,2024-09-20,MINNOW,1,2024-09-20
202265289766301,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202268779367293,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-30,S10,2024-09-20,F2P,0,2024-09-20
202265266432379,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202266059532043,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-08-17,S10,2024-09-20,F2P,0,2024-09-20
202263742772467,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-08-18,S10,2024-09-20,F2P,0,2024-09-20
202265081545970,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-07-10,S10,2024-09-20,F2P,0,2024-09-20
202260709060032,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-08-21,S10,2024-09-20,F2P,0,2024-09-20
202260756887113,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202262909456372,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202261611529810,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2024-06-18,S10,2024-09-20,MINNOW,1,2024-09-20
202262086372613,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2024-08-23,S10,2024-09-20,DOLPHIN,6,2024-09-20
202260847493156,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-11,S10,2024-09-20,F2P,0,2024-09-20
202269928994055,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-09-06,S10,2024-09-20,MINNOW,1,2024-09-20
202266543606965,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-20,S10,2024-09-20,F2P,0,2024-09-20
202263819391764,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-28,S10,2024-09-20,F2P,0,2024-09-20
202264029480660,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-09-07,S10,2024-09-20,F2P,0,2024-09-20
202260453207016,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202266983513681,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-09-06,S10,2024-09-20,HOPPER,4,2024-09-20
202269316323941,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202260200896587,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-25,S10,2024-09-20,HOPPER,6,2024-09-20
202268617136286,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-08-20,S10,2024-09-20,F2P,0,2024-09-20
202267407851896,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2024-08-20,S10,2024-09-20,F2P,0,2024-09-20
202265727145657,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-05,S10,2024-09-20,F2P,0,2024-09-20
202262167137003,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-08-13,S10,2024-09-20,F2P,0,2024-09-20
202261091301706,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-07,S10,2024-09-20,F2P,0,2024-09-20
202260357135862,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-11,S10,2024-09-20,F2P,0,2024-09-20
202260428380000,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-06-09,S10,2024-09-20,F2P,0,2024-09-20
202264339704806,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-08-17,S10,2024-09-20,F2P,0,2024-09-20
202269603336269,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202266017524604,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-05,S10,2024-09-20,F2P,0,2024-09-20
202261162855709,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-08-29,S10,2024-09-20,MINNOW,1,2024-09-20
202266035513034,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2024-09-11,S10,2024-09-20,HOPPER,3,2024-09-20
202264976314415,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2024-08-19,S10,2024-09-20,F2P,0,2024-09-20
202268660165451,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-25,S10,2024-09-20,MINNOW,1,2024-09-20
202266844487757,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-08-22,S10,2024-09-20,F2P,0,2024-09-20
202261283809039,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202260965631143,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-08-27,S10,2024-09-20,MINNOW,1,2024-09-20
202261704681878,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-08-19,S10,2024-09-20,F2P,0,2024-09-20
202261356253358,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-09-19,S10,2024-09-20,MINNOW,3,2024-09-20
202268977301322,Cửu Long Tranh Bá,Marketing,2024-05-01,2024-09-20,S10,2024-09-20,F2P,0,2024-09-20
202268756480918,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202264232426912,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-09-11,S10,2024-09-20,HOPPER,3,2024-09-20
202269594036233,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-13,S10,2024-09-20,F2P,0,2024-09-20
202261486641426,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-22,S10,2024-09-20,F2P,0,2024-09-20
202269669804442,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-05,S10,2024-09-20,HOPPER,3,2024-09-20
202263371917644,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-23,S10,2024-09-20,F2P,0,2024-09-20
202266138183456,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-09,S10,2024-09-20,MINNOW,1,2024-09-20
202269664017969,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2024-08-03,S10,2024-09-20,F2P,0,2024-09-20
202266898924866,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-09-05,S10,2024-09-20,WHALE,10,2024-09-20
202268497052845,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-06,S10,2024-09-20,F2P,0,2024-09-20
202265982002407,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-09-04,S10,2024-09-20,F2P,0,2024-09-20
202261351852735,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-31,S10,2024-09-20,F2P,0,2024-09-20
202265706427142,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2024-09-15,S10,2024-09-20,MINNOW,3,2024-09-20
202266480681911,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202263043401708,Cửu Long Tranh Bá,Kế toán,2024-05-01,2024-09-16,S10,2024-09-20,F2P,0,2024-09-20
202266187626686,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-24,S10,2024-09-20,F2P,0,2024-09-20
202265171803555,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-18,S10,2024-09-20,F2P,0,2024-09-20
202267482367473,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-08-29,S10,2024-09-20,MINNOW,1,2024-09-20
202264062714460,Cửu Long Tranh Bá,Kế toán,2024-05-01,2024-08-24,S10,2024-09-20,F2P,0,2024-09-20
202269880989796,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2024-09-05,S10,2024-09-20,F2P,0,2024-09-20
202264070592350,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2024-09-02,S10,2024-09-20,HOPPER,5,2024-09-20
202262787183199,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-07-14,S10,2024-09-20,F2P,0,2024-09-20
202262138459795,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-08,S10,2024-09-20,F2P,0,2024-09-20
202264107689330,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2024-08-21,S10,2024-09-20,F2P,0,2024-09-20
202265698954597,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-09-08,S10,2024-09-20,MINNOW,1,2024-09-20
202261241941158,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202266858717567,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2024-08-24,S10,2024-09-20,F2P,0,2024-09-20
202260487998073,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202262236859523,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2024-08-08,S10,2024-09-20,DOLPHIN,5,2024-09-20
202264850234577,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-08-23,S10,2024-09-20,F2P,0,2024-09-20
202260222622234,Cửu Long Tranh Bá,Công nhân,2024-05-01,2024-09-03,S10,2024-09-20,F2P,0,2024-09-20
202261711110924,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2024-08-29,S10,2024-09-20,F2P,0,2024-09-20
202267293871110,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-09-03,S10,2024-09-20,MINNOW,3,2024-09-20
202261260107537,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-02,S10,2024-09-20,F2P,0,2024-09-20
202265862501210,Cửu Long Tranh Bá,Freelancer,2024-05-01,2024-08-18,S10,2024-09-20,F2P,0,2024-09-20
202265636904423,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-08-17,S10,2024-09-20,DOLPHIN,5,2024-09-20
202261846895286,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-09-12,S10,2024-09-20,F2P,0,2024-09-20
202264112126456,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-08-28,S10,2024-09-20,F2P,0,2024-09-20
202260002550212,Cửu Long Tranh Bá,Luật sư,2024-05-01,2024-07-19,S10,2024-09-20,WHALE,10,2024-09-20
202262390942898,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-10,S10,2024-09-20,F2P,0,2024-09-20
202268521068280,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-08-21,S10,2024-09-20,F2P,0,2024-09-20
202269401241422,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2024-09-17,S10,2024-09-20,DOLPHIN,6,2024-09-20
202265074306204,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2024-08-21,S10,2024-09-20,F2P,0,2024-09-20
202267228866964,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-03,S10,2024-09-20,F2P,0,2024-09-20
202266546350305,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202262517539106,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2024-08-17,S10,2024-09-20,F2P,0,2024-09-20
202266830264129,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2024-08-27,S10,2024-09-20,F2P,0,2024-09-20
202264524614099,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2024-08-28,S10,2024-09-20,F2P,0,2024-09-20
202268121069731,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-09-14,S10,2024-09-20,F2P,0,2024-09-20
202261117877614,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2024-08-19,S10,2024-09-20,F2P,0,2024-09-20
202267261244337,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2024-08-17,S10,2024-09-20,F2P,0,2024-09-20
202267733555033,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-08-22,S10,2024-09-20,F2P,0,2024-09-20
202264773036324,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-09-06,S10,2024-09-20,F2P,0,2024-09-20
202260165965187,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2024-09-19,S10,2024-09-20,F2P,0,2024-09-20
202265797041775,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2024-08-23,S10,2024-09-20,F2P,0,2024-09-20
202267655792401,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2024-07-01,S10,2024-09-20,F2P,0,2024-09-20
