user_id,game_name,job,launch_date,created_at,server_id,server_open_date,persona,vip_level,join_date,ingame_name
202266114744251,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-15,S32,2025-11-07,HOPPER,6,2025-11-07,PhượngPph228816886003
202269583732990,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-07,S32,2025-11-07,F2P,0,2025-11-07,DarkNnt
202266943430250,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-10-18,S32,2025-11-07,F2P,0,2025-11-07,-Hktthang-
202263013416608,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-19,S32,2025-11-07,F2P,0,2025-11-07,Khanh98403027011141
202262176766466,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-05,S32,2025-11-07,F2P,0,2025-11-07,[Anh]435388962418
202265109396860,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-29,S32,2025-11-07,MINNOW,3,2025-11-07,Phnngoc0502
202262517647204,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-12,S32,2025-11-07,DOLPHIN,6,2025-11-07,Ace.Ngl
202267125231264,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2025-11-01,S32,2025-11-07,MINNOW,1,2025-11-07,xTuongx814857221077
202269952655688,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-16,S32,2025-11-07,F2P,0,2025-11-07,ProTtllien
202266926164669,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-24,S32,2025-11-07,DOLPHIN,5,2025-11-07,Nkđ93
202269509831382,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-11,S32,2025-11-07,F2P,0,2025-11-07,Pdhha732
202263252145168,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-10-24,S32,2025-11-07,MINNOW,2,2025-11-07,xNktx112642465562
202260904527652,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-10-23,S32,2025-11-07,F2P,0,2025-11-07,Hai0904
202268613304376,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-05,S32,2025-11-07,F2P,0,2025-11-07,Lnm09
202269892561308,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-28,S32,2025-11-07,HOPPER,3,2025-11-07,ZNguyenph
202269905820593,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-22,S32,2025-11-07,F2P,0,2025-11-07,Alpha.Chin508403468195
202269841439070,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-17,S32,2025-11-07,F2P,0,2025-11-07,Shadow.Vnx
202264448962470,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-12,S32,2025-11-07,HOPPER,4,2025-11-07,Pro.Nguyet194641634224
202262182984169,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2025-11-02,S32,2025-11-07,F2P,0,2025-11-07,MộDungKhong
202262627264635,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-21,S32,2025-11-07,F2P,0,2025-11-07,Pta651
202269261092875,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-14,S32,2025-11-07,F2P,0,2025-11-07,ShadowMarshal
202269031571443,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-18,S32,2025-11-07,F2P,0,2025-11-07,-Myth-
202264380451327,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-10-21,S32,2025-11-07,F2P,0,2025-11-07,-Chinh-878936067449
202261014424676,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-09-26,S32,2025-11-07,MINNOW,3,2025-11-07,Ngan07
202260281661257,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-06,S32,2025-11-07,F2P,0,2025-11-07,xPhamlapx
202261630827350,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-10-13,S32,2025-11-07,HOPPER,3,2025-11-07,Phamđoan1211
202263704092793,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-10-01,S32,2025-11-07,F2P,0,2025-11-07,King.Khoi
202260604350026,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-11-06,S32,2025-11-07,F2P,0,2025-11-07,_Lgddung_
202267222272443,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-09,S32,2025-11-07,F2P,0,2025-11-07,Minh253
202260832716201,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-14,S32,2025-11-07,F2P,0,2025-11-07,-Nguyet-516231206810
202266686507059,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-10-30,S32,2025-11-07,F2P,0,2025-11-07,SởĐvl
202260026331530,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-14,S32,2025-11-07,F2P,0,2025-11-07,MộDungMagma
202264960399064,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-08-12,S32,2025-11-07,F2P,0,2025-11-07,Nlaai0422
202262008685687,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-09,S32,2025-11-07,F2P,0,2025-11-07,PhượngHhttuyet
202264882869094,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-10,S32,2025-11-07,F2P,0,2025-11-07,Huong94
202267670677615,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-14,S32,2025-11-07,F2P,0,2025-11-07,Nguyensu0131
202261280596544,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-11-01,S32,2025-11-07,F2P,0,2025-11-07,Z_Nbb
202262615799344,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-03,S32,2025-11-07,F2P,0,2025-11-07,Phung0120
202268028020500,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-11-03,S32,2025-11-07,F2P,0,2025-11-07,Qtt442
202263048478673,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-10-06,S32,2025-11-07,F2P,0,2025-11-07,Dark_Ultra
202262787132947,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-12,S32,2025-11-07,F2P,0,2025-11-07,Lan99
202264075315608,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-09-20,S32,2025-11-07,F2P,0,2025-11-07,Lcchuong0726
202265326946465,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-25,S32,2025-11-07,DOLPHIN,6,2025-11-07,VânTram
202264581941570,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-07,S32,2025-11-07,F2P,0,2025-11-07,ĐộcCôNguyentr
202261174114545,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-13,S32,2025-11-07,F2P,0,2025-11-07,PhượngBuingan
202269654298889,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-09,S32,2025-11-07,F2P,0,2025-11-07,TiêuNguyenđo
202269361841600,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-15,S32,2025-11-07,F2P,0,2025-11-07,xĐhkx
202264771500658,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-21,S32,2025-11-07,F2P,0,2025-11-07,[Thuc]878613647632
202269324217671,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-20,S32,2025-11-07,HOPPER,3,2025-11-07,GodNguyenđa
202264117164915,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-20,S32,2025-11-07,F2P,0,2025-11-07,ÂuDươngPhamđao
202262210000714,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2025-11-03,S32,2025-11-07,F2P,0,2025-11-07,xTranquyex
202267517846225,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-29,S32,2025-11-07,F2P,0,2025-11-07,Nbdduyen0606
202265075968809,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2025-10-14,S32,2025-11-07,F2P,0,2025-11-07,KiếmNgovuong
202262212472708,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-09,S32,2025-11-07,F2P,0,2025-11-07,_Thien_437467210882
202269402340839,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-11-01,S32,2025-11-07,F2P,0,2025-11-07,ÂuDươngBao248198082579
202269885690447,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-30,S32,2025-11-07,F2P,0,2025-11-07,Lta106
202268636854709,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2025-10-13,S32,2025-11-07,F2P,0,2025-11-07,Legend.Nha639261980759
202262507100015,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2025-10-16,S32,2025-11-07,F2P,0,2025-11-07,Shadow.Dbc
202268146396723,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-15,S8,2024-08-16,F2P,0,2025-10-15,-Hao-288214754335
202262996442950,Cửu Long Tranh Bá,Luật sư,2024-05-01,2025-09-24,S23,2025-05-19,MINNOW,1,2025-09-24,Tranngoc02
202260733716355,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-26,S27,2025-07-26,F2P,0,2025-10-26,xKhax580340897187
202260608721771,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2025-10-04,S24,2025-06-21,F2P,0,2025-10-04,DiệpTieut
202261186027702,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-31,S15,2025-01-01,F2P,0,2025-10-31,King_Phamthan
202264166431025,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-28,S29,2025-08-29,F2P,0,2025-10-28,xPhamquyex
202266002779035,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2025-10-23,S27,2025-07-26,F2P,0,2025-10-23,DiệpSang
202260818615703,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2025-10-24,S30,2025-10-04,F2P,0,2025-10-24,Shadow.Pha302077922275
202265250934919,Cửu Long Tranh Bá,Lập trình viên,2024-05-01,2025-10-16,S26,2025-07-26,DOLPHIN,8,2025-10-16,Quynh99984673685863
202262951488757,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-11-02,S22,2025-05-19,F2P,0,2025-11-02,Legend_Nhllinh
202268078797244,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-24,S14,2024-11-29,F2P,0,2025-10-24,ÂuDươngKie848825638963
202269244410003,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-21,S11,2024-10-25,F2P,0,2025-10-21,Tup0526
202263849460439,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-06,S17,2025-02-05,F2P,0,2025-10-06,Solo.Đochinh
202268974936942,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-25,S19,2025-03-10,F2P,0,2025-10-25,King_Npc
202262508440977,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-09-23,S12,2024-10-25,F2P,0,2025-09-23,X.Cong
202266137790173,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-11-02,S2,2024-05-01,F2P,0,2025-11-02,MộDungQysae
202266922532531,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-04,S2,2024-05-01,F2P,0,2025-11-04,Nkh03
202265914921798,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-10-21,S1,2024-05-01,F2P,0,2025-10-21,[Cam]432840961277
202269565575849,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-10-15,S1,2024-05-01,F2P,0,2025-10-15,SoloĐai
202263639720373,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-22,S25,2025-06-21,MINNOW,1,2025-10-22,Nguyenqu718
202261047775804,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2025-10-08,S21,2025-04-14,MINNOW,3,2025-10-08,DiệpHtq
202268163606309,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-31,S11,2024-10-25,F2P,0,2025-10-31,ZPhaan
202261001080525,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-05,S14,2024-11-29,F2P,0,2025-10-05,LongLhn
202261760436971,Cửu Long Tranh Bá,Công nhân,2024-05-01,2025-10-16,S19,2025-03-10,HOPPER,5,2025-10-16,ĐộcCôNvd
202263892657778,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-16,S6,2024-07-11,F2P,0,2025-10-16,Đoan0822
202260136793213,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-10-26,S15,2025-01-01,F2P,0,2025-10-26,SoloDuyen
202267943967360,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-11-02,S9,2024-09-20,MINNOW,1,2025-11-02,[Quyet]439694685518
202266307435356,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2025-10-26,S23,2025-05-19,F2P,0,2025-10-26,King_Nuong
202265561929989,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-07,S12,2024-10-25,F2P,0,2025-10-07,[Nguyenai]
202266896042901,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-11,S26,2025-07-26,F2P,0,2025-10-11,[Phamha]
202265226976968,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-30,S23,2025-05-19,F2P,0,2025-10-30,Trang0423
202265906817431,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-31,S5,2024-07-11,F2P,0,2025-10-31,ĐộcCôNhggiang
202265635389485,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-14,S29,2025-08-29,F2P,0,2025-10-14,Trinhanh0523
202266939410128,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-18,S20,2025-04-14,F2P,0,2025-10-18,xNhbbinhx
202263706966174,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-13,S15,2025-01-01,F2P,0,2025-10-13,Slrow256
202268503653019,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2025-11-05,S6,2024-07-11,F2P,0,2025-11-05,Ttq00
202260194425979,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-10,S1,2024-05-01,F2P,0,2025-10-10,Pro_Nam
202268934836126,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-07,S4,2024-06-05,F2P,0,2025-10-07,-Duong-264494228371
202265652021283,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-26,S11,2024-10-25,F2P,0,2025-10-26,ZDoannuon
202266196157871,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-30,S14,2024-11-29,HOPPER,4,2025-10-30,ThanhNam139938281576
202265830523436,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-11-02,S27,2025-07-26,HOPPER,7,2025-11-02,LegendLđđ
202262116576911,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-04,S4,2024-06-05,F2P,0,2025-10-04,Đangtai561
202267823957932,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-24,S21,2025-04-14,F2P,0,2025-10-24,Hoa626
202262636176092,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-10-20,S1,2024-05-01,MINNOW,1,2025-10-20,[Oanh]322155678411
202261236689326,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-01,S13,2024-11-29,F2P,0,2025-11-01,_Lck_
202268140075854,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-09-18,S17,2025-02-05,F2P,0,2025-09-18,xNpkx
202260787478988,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-11-04,S22,2025-05-19,F2P,0,2025-11-04,KiếmNdn
202264649787514,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-31,S18,2025-03-10,F2P,0,2025-10-31,xNbtx394243106668
202261145538321,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-08,S14,2024-11-29,F2P,0,2025-10-08,[Anh]439321380017
202261908066119,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-17,S17,2025-02-05,F2P,0,2025-10-17,_Nnnnuong_
202267298675807,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-25,S15,2025-01-01,MINNOW,2,2025-10-25,_Nghi_650065306811
202261392775368,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2025-10-30,S24,2025-06-21,HOPPER,3,2025-10-30,Huu93
202268451225504,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-09-17,S16,2025-01-01,F2P,0,2025-09-17,KiếmLegiang
202261608996110,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-05,S21,2025-04-14,F2P,0,2025-11-05,Legend.Han427169776799
202266735164631,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-10-11,S13,2024-11-29,MINNOW,2,2025-10-11,Thang91
202264085464941,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2025-10-29,S4,2024-06-05,F2P,0,2025-10-29,DiệpLtđ
202260076373344,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-25,S31,2025-10-04,F2P,0,2025-10-25,ProNguyenki
202265355930852,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-10-07,S16,2025-01-01,F2P,0,2025-10-07,ProNkl
202267423325530,Cửu Long Tranh Bá,Bác sĩ,2024-05-01,2025-10-10,S5,2024-07-11,F2P,0,2025-10-10,Thach363
202260392514602,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2025-10-11,S12,2024-10-25,F2P,0,2025-10-11,LongPhanviet
202263923665868,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-10-25,S24,2025-06-21,F2P,0,2025-10-25,Alpha.Pulse
202260078138338,Cửu Long Tranh Bá,Chuyên viên nhân sự,2024-05-01,2025-10-15,S7,2024-08-16,MINNOW,1,2025-10-15,Shadow.Ptllieu
202260535346385,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-18,S13,2024-11-29,MINNOW,1,2025-10-18,[Vinh]722108272632
202261687693993,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-26,S33,2025-11-07,F2P,0,2025-11-07,Bdt08
202267831226330,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2025-10-09,S33,2025-11-07,F2P,0,2025-11-07,HànMyth
202267381293786,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-15,S33,2025-11-07,F2P,0,2025-11-07,PhượngTpd
202261964412514,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2025-10-05,S33,2025-11-07,F2P,0,2025-11-07,-Nht-865386806887
202268388880051,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-11-01,S33,2025-11-07,F2P,0,2025-11-07,_Ptpphong_
202260503320527,Cửu Long Tranh Bá,Giao dịch viên,2024-05-01,2025-10-16,S33,2025-11-07,F2P,0,2025-11-07,Hao785
202262340866098,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-15,S33,2025-11-07,F2P,0,2025-11-07,-Nmssa-
202261434868943,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-17,S33,2025-11-07,F2P,0,2025-11-07,TuyếtPkb
202268554499474,Cửu Long Tranh Bá,Luật sư,2024-05-01,2025-10-28,S33,2025-11-07,F2P,0,2025-11-07,Alpha.Nmn
202269473434079,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-14,S33,2025-11-07,F2P,0,2025-11-07,[Nguy]597265829053
202268688349826,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-02,S33,2025-11-07,F2P,0,2025-11-07,_Lam_346799619013
202267651305878,Cửu Long Tranh Bá,Luật sư,2024-05-01,2025-10-11,S33,2025-11-07,F2P,0,2025-11-07,TưMãPmllong
202263196280138,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2025-10-20,S33,2025-11-07,F2P,0,2025-11-07,[Nguyenhu]12067156236
202268533347878,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2025-10-19,S33,2025-11-07,F2P,0,2025-11-07,MộDungNtc
202261961097504,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-08,S33,2025-11-07,F2P,0,2025-11-07,DiệpNkq
202261947142334,Cửu Long Tranh Bá,Thiết kế đồ họa,2024-05-01,2025-10-21,S33,2025-11-07,MINNOW,3,2025-11-07,PhượngTitan
202267845098022,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-09-01,S33,2025-11-07,F2P,0,2025-11-07,DiệpTtc585732637892
202268660044521,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-19,S33,2025-11-07,F2P,0,2025-11-07,_Ntttram_
202261049224949,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-21,S33,2025-11-07,F2P,0,2025-11-07,Ace_Nvn
202269139579916,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-13,S33,2025-11-07,F2P,0,2025-11-07,Vinh0111
202261742064428,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2025-11-06,S33,2025-11-07,DOLPHIN,5,2025-11-07,ÂuDươngPct
202267400500078,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-10-19,S33,2025-11-07,F2P,0,2025-11-07,_Nđl_159357187197
202265922562096,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-22,S33,2025-11-07,F2P,0,2025-11-07,Gia96960608305586
202268862627606,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-20,S33,2025-11-07,HOPPER,6,2025-11-07,DiệpVan184772043520
202266930476549,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-29,S33,2025-11-07,F2P,0,2025-11-07,DiệpNnn
202269221064454,Cửu Long Tranh Bá,Đầu bếp,2024-05-01,2025-11-06,S33,2025-11-07,F2P,0,2025-11-07,Nld755
202263337262240,Cửu Long Tranh Bá,Kiến trúc sư,2024-05-01,2025-10-08,S33,2025-11-07,F2P,0,2025-11-07,Alpha.Nbt
202263824068573,Cửu Long Tranh Bá,Kỹ sư,2024-05-01,2025-10-05,S33,2025-11-07,F2P,0,2025-11-07,KiếmNguy
202267921916776,Cửu Long Tranh Bá,Kế toán,2024-05-01,2025-10-10,S33,2025-11-07,F2P,0,2025-11-07,Solo.Nqkkha
202268930981236,Cửu Long Tranh Bá,Kinh doanh tự do,2024-05-01,2025-10-14,S33,2025-11-07,F2P,0,2025-11-07,ĐộcCôHnd
202261274822583,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-11-06,S33,2025-11-07,F2P,0,2025-11-07,Solo.Quy
202264122112081,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-29,S33,2025-11-07,F2P,0,2025-11-07,MinhTvn
202260189347083,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-03,S33,2025-11-07,F2P,0,2025-11-07,ÂuDươngPhm
202265825261667,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-11-05,S33,2025-11-07,F2P,0,2025-11-07,_Hbt_
202261945257549,Cửu Long Tranh Bá,Marketing,2024-05-01,2025-10-25,S33,2025-11-07,F2P,0,2025-11-07,Thuan780
202268257526953,Cửu Long Tranh Bá,Nhân viên văn phòng,2024-05-01,2025-10-09,S33,2025-11-07,F2P,0,2025-11-07,Phamt373
202261352774054,Cửu Long Tranh Bá,Môi giới BĐS,2024-05-01,2025-10-09,S33,2025-11-07,F2P,0,2025-11-07,-Lga-
202267662026019,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2025-10-07,S33,2025-11-07,F2P,0,2025-11-07,Hqc0119
202268152205945,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-10-20,S33,2025-11-07,F2P,0,2025-11-07,DiệpNpl
202260926968712,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-09-25,S33,2025-11-07,F2P,0,2025-11-07,Legend.Phu10994301414
202262558065547,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-17,S33,2025-11-07,F2P,0,2025-11-07,_Lđp_
202266374677878,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2025-11-01,S33,2025-11-07,F2P,0,2025-11-07,TuyếtVytthanh
202263406775154,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-11-07,S33,2025-11-07,F2P,0,2025-11-07,MộDungTvt
202269857807017,Cửu Long Tranh Bá,Dược sĩ,2024-05-01,2025-10-19,S33,2025-11-07,F2P,0,2025-11-07,Shadow.Duy39834676627
202268180259853,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-02,S33,2025-11-07,F2P,0,2025-11-07,Alpha_Tranchuo
202264563791790,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-21,S33,2025-11-07,DOLPHIN,6,2025-11-07,ThanhVha
202262958735466,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-25,S33,2025-11-07,F2P,0,2025-11-07,ThanhXuan326075344535
202263184291691,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-11-06,S33,2025-11-07,F2P,0,2025-11-07,MinhKhiem
202264127105354,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-18,S33,2025-11-07,F2P,0,2025-11-07,Ace.Hqv
202268813607579,Cửu Long Tranh Bá,Giáo viên,2024-05-01,2025-10-10,S33,2025-11-07,F2P,0,2025-11-07,Neo.Ltllong
202267532215320,Cửu Long Tranh Bá,Freelancer,2024-05-01,2025-10-15,S33,2025-11-07,F2P,0,2025-11-07,God.Vvtthach
202268815822355,Cửu Long Tranh Bá,Nội trợ,2024-05-01,2025-11-04,S33,2025-11-07,F2P,0,2025-11-07,-Ldhhai-
202266119854666,Cửu Long Tranh Bá,Tài xế công nghệ,2024-05-01,2025-10-04,S33,2025-11-07,F2P,0,2025-11-07,Legend_Xua273137474697
202264962637762,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-20,S33,2025-11-07,HOPPER,7,2025-11-07,TưMãPdh
202264465847636,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-05,S33,2025-11-07,F2P,0,2025-11-07,DiệpDkttung
202263891045690,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-10-26,S33,2025-11-07,F2P,0,2025-11-07,King_Quachvan
202266004592471,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-30,S33,2025-11-07,F2P,0,2025-11-07,xPhuongx695577198900
202267113293275,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2025-11-05,S33,2025-11-07,F2P,0,2025-11-07,-Pvh-
202263306919695,Cửu Long Tranh Bá,Kỹ thuật viên,2024-05-01,2025-10-28,S33,2025-11-07,F2P,0,2025-11-07,-Đinh-150944818903
202264928485687,Cửu Long Tranh Bá,Nhân viên bán hàng,2024-05-01,2025-11-06,S33,2025-11-07,F2P,0,2025-11-07,-Tku-75689706284
202269683593498,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-11-04,S33,2025-11-07,F2P,0,2025-11-07,[Van]298779255920
202261970144002,Cửu Long Tranh Bá,Quản lý cửa hàng,2024-05-01,2025-10-18,S33,2025-11-07,F2P,0,2025-11-07,Z.Dtt
202267947214242,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-26,S33,2025-11-07,F2P,0,2025-11-07,-Linh-595022815950
202266695038125,Cửu Long Tranh Bá,Sinh viên,2024-05-01,2025-10-10,S33,2025-11-07,F2P,0,2025-11-07,Ntb04
202261588899314,Cửu Long Tranh Bá,Giao hàng (Shipper),2024-05-01,2025-10-18,S33,2025-11-07,F2P,0,2025-11-07,[Hau]684984882998
